year,CO2_ABW,CO2_AFG,CO2_AGO,CO2_AIA,CO2_AIR,CO2_ALB,CO2_ANT,CO2_ARE,CO2_ARG,CO2_ARM,CO2_ATG,CO2_AUS,CO2_AUT,CO2_AZE,CO2_BDI,CO2_BEL,CO2_BEN,CO2_BFA,CO2_BGD,CO2_BGR,CO2_BHR,CO2_BHS,CO2_BIH,CO2_BLR,CO2_BLZ,CO2_BMU,CO2_BOL,CO2_BRA,CO2_BRB,CO2_BRN,CO2_BTN,CO2_BWA,CO2_CAF,CO2_CAN,CO2_CHE,CO2_CHL,CO2_CHN,CO2_CIV,CO2_CMR,CO2_COD,CO2_COG,CO2_COK,CO2_COL,CO2_COM,CO2_CPV,CO2_CRI,CO2_CUB,CO2_CYM,CO2_CYP,CO2_CZE,CO2_DEU,CO2_DJI,CO2_DMA,CO2_DNK,CO2_DOM,CO2_DZA,CO2_ECU,CO2_EGY,CO2_ERI,CO2_ESH,CO2_ESP,CO2_EST,CO2_ETH,CO2_FIN,CO2_FJI,CO2_FLK,CO2_FRA,CO2_FRO,CO2_GAB,CO2_GBR,CO2_GEO,CO2_GHA,CO2_GIB,CO2_GIN,CO2_GLP,CO2_GMB,CO2_GNB,CO2_GNQ,CO2_GRC,CO2_GRD,CO2_GRL,CO2_GTM,CO2_GUF,CO2_GUY,CO2_HKG,CO2_HND,CO2_HRV,CO2_HTI,CO2_HUN,CO2_IDN,CO2_IND,CO2_IRL,CO2_IRN,CO2_IRQ,CO2_ISL,CO2_ISR,CO2_ITA,CO2_JAM,CO2_JOR,CO2_JPN,CO2_KAZ,CO2_KEN,CO2_KGZ,CO2_KHM,CO2_KIR,CO2_KNA,CO2_KOR,CO2_KWT,CO2_LAO,CO2_LBN,CO2_LBR,CO2_LBY,CO2_LCA,CO2_LKA,CO2_LSO,CO2_LTU,CO2_LUX,CO2_LVA,CO2_MAC,CO2_MAR,CO2_MDA,CO2_MDG,CO2_MDV,CO2_MEX,CO2_MKD,CO2_MLI,CO2_MLT,CO2_MMR,CO2_MNG,CO2_MOZ,CO2_MRT,CO2_MTQ,CO2_MUS,CO2_MWI,CO2_MYS,CO2_NAM,CO2_NCL,CO2_NER,CO2_NGA,CO2_NIC,CO2_NLD,CO2_NOR,CO2_NPL,CO2_NZL,CO2_OMN,CO2_PAK,CO2_PAN,CO2_PER,CO2_PHL,CO2_PLW,CO2_PNG,CO2_POL,CO2_PRI,CO2_PRK,CO2_PRT,CO2_PRY,CO2_PYF,CO2_QAT,CO2_REU,CO2_ROU,CO2_RUS,CO2_RWA,CO2_SAU,CO2_SCG,CO2_SDN,CO2_SEA,CO2_SEN,CO2_SGP,CO2_SHN,CO2_SLB,CO2_SLE,CO2_SLV,CO2_SOM,CO2_SPM,CO2_STP,CO2_SUR,CO2_SVK,CO2_SVN,CO2_SWE,CO2_SWZ,CO2_SYC,CO2_SYR,CO2_TCA,CO2_TCD,CO2_TGO,CO2_THA,CO2_TJK,CO2_TKM,CO2_TLS,CO2_TON,CO2_TTO,CO2_TUN,CO2_TUR,CO2_TWN,CO2_TZA,CO2_UGA,CO2_UKR,CO2_URY,CO2_USA,CO2_UZB,CO2_VCT,CO2_VEN,CO2_VGB,CO2_VNM,CO2_VUT,CO2_WSM,CO2_YEM,CO2_ZAF,CO2_ZMB,CO2_ZWE,CH4_ABW,CH4_AFG,CH4_AGO,CH4_AIA,CH4_AIR,CH4_ALB,CH4_ANT,CH4_ARE,CH4_ARG,CH4_ARM,CH4_ATG,CH4_AUS,CH4_AUT,CH4_AZE,CH4_BDI,CH4_BEL,CH4_BEN,CH4_BFA,CH4_BGD,CH4_BGR,CH4_BHR,CH4_BHS,CH4_BIH,CH4_BLR,CH4_BLZ,CH4_BMU,CH4_BOL,CH4_BRA,CH4_BRB,CH4_BRN,CH4_BTN,CH4_BWA,CH4_CAF,CH4_CAN,CH4_CHE,CH4_CHL,CH4_CHN,CH4_CIV,CH4_CMR,CH4_COD,CH4_COG,CH4_COK,CH4_COL,CH4_COM,CH4_CPV,CH4_CRI,CH4_CUB,CH4_CYM,CH4_CYP,CH4_CZE,CH4_DEU,CH4_DJI,CH4_DMA,CH4_DNK,CH4_DOM,CH4_DZA,CH4_ECU,CH4_EGY,CH4_ERI,CH4_ESH,CH4_ESP,CH4_EST,CH4_ETH,CH4_FIN,CH4_FJI,CH4_FLK,CH4_FRA,CH4_FRO,CH4_GAB,CH4_GBR,CH4_GEO,CH4_GHA,CH4_GIB,CH4_GIN,CH4_GLP,CH4_GMB,CH4_GNB,CH4_GNQ,CH4_GRC,CH4_GRD,CH4_GRL,CH4_GTM,CH4_GUF,CH4_GUY,CH4_HKG,CH4_HND,CH4_HRV,CH4_HTI,CH4_HUN,CH4_IDN,CH4_IND,CH4_IRL,CH4_IRN,CH4_IRQ,CH4_ISL,CH4_ISR,CH4_ITA,CH4_JAM,CH4_JOR,CH4_JPN,CH4_KAZ,CH4_KEN,CH4_KGZ,CH4_KHM,CH4_KIR,CH4_KNA,CH4_KOR,CH4_KWT,CH4_LAO,CH4_LBN,CH4_LBR,CH4_LBY,CH4_LCA,CH4_LKA,CH4_LSO,CH4_LTU,CH4_LUX,CH4_LVA,CH4_MAC,CH4_MAR,CH4_MDA,CH4_MDG,CH4_MDV,CH4_MEX,CH4_MKD,CH4_MLI,CH4_MLT,CH4_MMR,CH4_MNG,CH4_MOZ,CH4_MRT,CH4_MTQ,CH4_MUS,CH4_MWI,CH4_MYS,CH4_NAM,CH4_NCL,CH4_NER,CH4_NGA,CH4_NIC,CH4_NLD,CH4_NOR,CH4_NPL,CH4_NZL,CH4_OMN,CH4_PAK,CH4_PAN,CH4_PER,CH4_PHL,CH4_PLW,CH4_PNG,CH4_POL,CH4_PRI,CH4_PRK,CH4_PRT,CH4_PRY,CH4_PYF,CH4_QAT,CH4_REU,CH4_ROU,CH4_RUS,CH4_RWA,CH4_SAU,CH4_SCG,CH4_SDN,CH4_SEA,CH4_SEN,CH4_SGP,CH4_SHN,CH4_SLB,CH4_SLE,CH4_SLV,CH4_SOM,CH4_SPM,CH4_STP,CH4_SUR,CH4_SVK,CH4_SVN,CH4_SWE,CH4_SWZ,CH4_SYC,CH4_SYR,CH4_TCA,CH4_TCD,CH4_TGO,CH4_THA,CH4_TJK,CH4_TKM,CH4_TLS,CH4_TON,CH4_TTO,CH4_TUN,CH4_TUR,CH4_TWN,CH4_TZA,CH4_UGA,CH4_UKR,CH4_URY,CH4_USA,CH4_UZB,CH4_VCT,CH4_VEN,CH4_VGB,CH4_VNM,CH4_VUT,CH4_WSM,CH4_YEM,CH4_ZAF,CH4_ZMB,CH4_ZWE,N2O_ABW,N2O_AFG,N2O_AGO,N2O_AIA,N2O_AIR,N2O_ALB,N2O_ANT,N2O_ARE,N2O_ARG,N2O_ARM,N2O_ATG,N2O_AUS,N2O_AUT,N2O_AZE,N2O_BDI,N2O_BEL,N2O_BEN,N2O_BFA,N2O_BGD,N2O_BGR,N2O_BHR,N2O_BHS,N2O_BIH,N2O_BLR,N2O_BLZ,N2O_BMU,N2O_BOL,N2O_BRA,N2O_BRB,N2O_BRN,N2O_BTN,N2O_BWA,N2O_CAF,N2O_CAN,N2O_CHE,N2O_CHL,N2O_CHN,N2O_CIV,N2O_CMR,N2O_COD,N2O_COG,N2O_COK,N2O_COL,N2O_COM,N2O_CPV,N2O_CRI,N2O_CUB,N2O_CYM,N2O_CYP,N2O_CZE,N2O_DEU,N2O_DJI,N2O_DMA,N2O_DNK,N2O_DOM,N2O_DZA,N2O_ECU,N2O_EGY,N2O_ERI,N2O_ESH,N2O_ESP,N2O_EST,N2O_ETH,N2O_FIN,N2O_FJI,N2O_FLK,N2O_FRA,N2O_FRO,N2O_GAB,N2O_GBR,N2O_GEO,N2O_GHA,N2O_GIB,N2O_GIN,N2O_GLP,N2O_GMB,N2O_GNB,N2O_GNQ,N2O_GRC,N2O_GRD,N2O_GRL,N2O_GTM,N2O_GUF,N2O_GUY,N2O_HKG,N2O_HND,N2O_HRV,N2O_HTI,N2O_HUN,N2O_IDN,N2O_IND,N2O_IRL,N2O_IRN,N2O_IRQ,N2O_ISL,N2O_ISR,N2O_ITA,N2O_JAM,N2O_JOR,N2O_JPN,N2O_KAZ,N2O_KEN,N2O_KGZ,N2O_KHM,N2O_KIR,N2O_KNA,N2O_KOR,N2O_KWT,N2O_LAO,N2O_LBN,N2O_LBR,N2O_LBY,N2O_LCA,N2O_LKA,N2O_LSO,N2O_LTU,N2O_LUX,N2O_LVA,N2O_MAC,N2O_MAR,N2O_MDA,N2O_MDG,N2O_MDV,N2O_MEX,N2O_MKD,N2O_MLI,N2O_MLT,N2O_MMR,N2O_MNG,N2O_MOZ,N2O_MRT,N2O_MTQ,N2O_MUS,N2O_MWI,N2O_MYS,N2O_NAM,N2O_NCL,N2O_NER,N2O_NGA,N2O_NIC,N2O_NLD,N2O_NOR,N2O_NPL,N2O_NZL,N2O_OMN,N2O_PAK,N2O_PAN,N2O_PER,N2O_PHL,N2O_PLW,N2O_PNG,N2O_POL,N2O_PRI,N2O_PRK,N2O_PRT,N2O_PRY,N2O_PYF,N2O_QAT,N2O_REU,N2O_ROU,N2O_RUS,N2O_RWA,N2O_SAU,N2O_SCG,N2O_SDN,N2O_SEA,N2O_SEN,N2O_SGP,N2O_SHN,N2O_SLB,N2O_SLE,N2O_SLV,N2O_SOM,N2O_SPM,N2O_STP,N2O_SUR,N2O_SVK,N2O_SVN,N2O_SWE,N2O_SWZ,N2O_SYC,N2O_SYR,N2O_TCA,N2O_TCD,N2O_TGO,N2O_THA,N2O_TJK,N2O_TKM,N2O_TLS,N2O_TON,N2O_TTO,N2O_TUN,N2O_TUR,N2O_TWN,N2O_TZA,N2O_UGA,N2O_UKR,N2O_URY,N2O_USA,N2O_UZB,N2O_VCT,N2O_VEN,N2O_VGB,N2O_VNM,N2O_VUT,N2O_WSM,N2O_YEM,N2O_ZAF,N2O_ZMB,N2O_ZWE
1971-01-01,94.503708662314,3318.4110357194,19959.926969156,2.168324664252,169300.99655376,6496.5860200998,14518.623166437,25404.107709506,119174.3571682,11079.15159329,336.22629805893,212598.58231977,60946.608948756,32605.737974154,4252.9305852938,131113.80280984,4331.965113243,8168.5135798201,45888.314766176,72822.215736495,2981.2482211342,3791.9766078002,16534.397201628,70348.607299239,1364.1065240024,427.08180459697,7511.4077635696,346095.81282906,1701.4702069329,1968.3158348967,1166.3391930227,1023.6895034379,2238.1120379863,421581.86455758,44669.365255281,37207.020836943,1611013.4271823,7801.9043369675,11691.132467287,27380.735008596,3187.2050602215,20.91328838351,67683.449436661,111.41902171759,279.35505454196,5082.2071927921,101613.18199706,82.892345206563,2310.2063953372,191575.59757055,1091619.4441904,923.54696146437,128.75636645157,60243.309671851,15542.779430109,22397.493185187,13935.530963865,36236.391970483,2116.6242898201,86.843292694658,145332.91394584,23211.655888614,43458.192501927,68908.507862405,4683.1908384838,20.33260138502,525966.79304447,0.83927771991252,3376.4825806393,679246.48880424,29379.342413495,10349.402225978,69.432949366296,9859.2131091267,1376.3222686544,427.17280937823,1076.1408202376,97.220032943419,33720.480113129,46.577695959539,2.4408032589065,20085.714787846,517.16513022379,5651.7772615249,9668.6541140582,7793.4220775394,25925.587405216,8197.7532438035,72068.848330341,204432.23392145,760433.42580026,23711.803620715,87426.277903076,27919.198029354,2047.869809212,15122.959675191,336188.71464706,11652.756335652,2876.8058658293,871222.71123235,164062.75984975,20708.169709315,15224.077451254,13306.425464521,22.615021001001,343.45832646044,63798.835522838,40745.790943738,4931.550780137,5911.2294489452,3074.9064742924,27830.550919759,166.91901322252,15075.969994867,2727.045622452,22697.208106514,17258.060776053,18942.333209524,323.99329721746,11356.49705887,17629.567815618,6367.5758765834,15.131070824266,158368.52599703,9072.7557524641,3627.7288836875,713.31306623657,41888.067173448,6059.1958599087,24217.406192256,1282.7567531313,858.08103508385,6004.4228076098,7054.8474862724,23663.885959568,1572.7104206289,1053.748474431,3567.7465669548,174956.83591147,6430.734796591,135909.58493787,36802.040406428,18922.214417187,15373.264855365,7331.9870023774,89465.491783375,4936.5606606618,36036.594665526,75466.152480651,1993.8769301525,3059.0040345557,328669.89271657,2070.7857217225,79252.875929001,23472.560296391,6822.3796575243,147.87341933693,18328.831850233,2492.7908897011,139032.60396947,1625491.5175762,4809.5099596646,58348.182489467,36426.481142457,21738.99998893,354049.01864989,4102.7450953263,6676.187103231,2.762890130827,101.33860763583,6343.0955846425,9338.4073319819,5043.9506876523,121.25041120091,74.662041614042,2375.4796726646,48482.501380428,10102.35443699,111702.48568487,4070.5916480161,135.72715052485,7018.8285330591,16.944173870788,4196.6351987787,2258.1064742145,59906.574633755,7695.2526009399,17722.657864233,129.11335335033,22.739035602239,6825.5190361786,5746.6953469,88774.985834156,38274.163862746,17926.816093943,21134.033215513,514847.71003194,7947.6375587579,4821343.2979439,50993.627261288,149.85465179137,64624.354231631,32.490949342334,73147.913091022,94.557474009739,110.2812106612,2319.5947982657,244052.72746042,12042.771011032,29673.548342391,0.71164741867901,459.98749758199,338.78528436746,0.067903394744576,1.1844191044744,92.201780086086,13.176884326387,323.80571497515,4082.8997376258,79.374974708584,2.3024714140073,4365.6927981714,505.23167565028,297.28208641018,58.543314679172,747.22903694246,63.142139427104,173.979455979,4031.482934551,570.1620886548,508.23888592967,4.9231661412448,131.18430585366,632.00242441879,6.606292171976,0.79441747041859,782.61572740731,7769.843140583,9.1660867123225,36.581165028951,22.550108125129,89.663736896481,48.537521837135,2656.0569389247,240.56950337606,668.37802220905,39793.22760144,118.86533949154,190.0292444196,308.15434232994,21.379191837029,0.24007919523743,1763.5933837152,6.5811132827739,2.6602694560158,132.79780359624,602.0377242789,0.16703808802831,18.739494745577,836.85713948163,5969.6192150132,8.3991379840368,1.0328824074587,364.93297030273,197.08713333924,1229.1595265724,253.11051626665,1051.5061688439,107.51290115061,0.62865733676692,1130.2343911642,119.78353206436,1434.3835091767,712.08674730289,21.23338026294,0.047606759069536,3605.1704820201,1.3179403274806,206.25677522393,5460.7255483066,173.11066082457,139.95537174123,0.40695916420258,134.06844956963,8.3134008273387,19.245269944239,22.520076475768,2.2470444310947,423.60100577795,1.6417686986924,1.7048567725465,198.6022160987,0.79688155837554,76.14076032915,81.376292522453,128.45335306737,140.77668852394,175.30803785672,561.84195558677,5385.6089657229,18923.058541577,506.79783554866,4162.1462560415,2519.5794837618,18.885714469255,1900.1396322886,2090.9638692896,37.131744199623,28.695696703238,4382.4158656194,3095.6008097564,591.64129051832,243.27750232619,724.22692985013,0.21863872018085,1.6221871698702,1273.8530373888,1162.1428229804,222.6790820375,39.078614651334,20.015318265041,3064.4653798758,1.958604079019,569.16259570306,46.958934893764,235.07587127906,21.979711892105,155.68641414636,1.8469793989868,489.74887740753,121.84737900292,538.13076206771,0.70161309239176,2829.9322762535,95.519884662648,332.66673039611,2.9434763642789,2191.1349850695,290.85108671505,210.84188667483,143.05334549945,5.9374026281167,17.222634013509,67.43282870089,510.681409507,154.22409792143,8.23441215858,314.95652001441,5089.1134266723,177.43544191325,1192.3270164213,261.14066036358,835.94250431696,1182.1414676793,225.25476707563,2694.9734383288,120.12663936495,654.72411604548,2137.3592629657,4.0172159737372,20.856211362233,4884.7145671415,62.062673785299,727.0012163194,339.30160906194,304.77817813031,2.0971224788554,317.43967851197,2.9443384450062,1354.6921068397,12978.791464967,59.760909576995,952.99642721397,428.44536240217,1002.3691436761,304.8302850501,188.91140905499,31.930450878178,0.035937142572606,2.3974203069065,89.196809105327,112.72917479994,511.18238401061,0.1813715648717,0.72237701867947,30.524935076749,380.16168386757,124.18376507198,492.5195597277,42.44795925824,0.98028181712187,272.97167328912,0.085906733521682,245.64312887109,48.148395457112,3361.4036518855,148.68507474643,438.51555749332,20.959225405911,1.7947063209081,101.66565242897,186.42659998998,1517.0178875777,540.69442536172,532.97348944091,289.41819007535,3611.1500344017,678.55176506451,29264.562713862,778.72974514148,1.3609204623271,1398.4341734881,0.076991665173859,2506.1082245186,6.8610540373434,2.9992719469952,119.48185881543,1508.0494281972,146.44348186413,347.7713751485,0.0038890215906378,9.338727631986,6.2133585336161,0.0001654870110709,9.520215772472,2.5252603373008,0.64484493861101,0.6963633226154,90.97109923269,1.7041259795945,0.045471052905854,123.14218356983,18.992455048133,5.0012041233889,1.9909997702376,33.686401292816,1.6742497065877,5.5323943773647,30.960380206747,26.372956049971,0.085073807914051,0.13779131376048,3.145925859595,42.850286798935,0.25500188022673,0.015805673596625,6.3628686704488,183.13904254598,0.15957739666461,0.2756635472241,0.26749846036043,3.460731061043,1.4125113935039,79.585795003285,9.113724582314,12.164442100165,506.56286273217,2.5910776376489,5.8568471856736,5.5544916319615,0.54478057941943,0.0082769930889731,39.796140776252,0.12158322763067,0.066511866462788,3.5089341073635,24.306920148885,0.0053954867011156,0.96759767593313,28.541387117227,250.01746911909,0.24206321330362,0.022014777298081,29.718259666778,4.0691144241115,8.2685621378074,6.4039795289991,24.37078674345,3.1756149791824,0.009206838540925,54.082584344792,3.8486671222467,48.994669656556,18.33373045345,0.53319892346114,0.0011722408833112,219.57530348227,0.023769171335981,0.26992073179998,168.80694571284,7.1232199628543,3.0925448717805,0.0075329534534902,2.6186196534982,0.17925343913725,0.45023801613865,0.55352780337846,0.025935527714266,17.597475041245,0.023258055501698,0.0050303574348316,4.6509506466338,0.051912201227779,5.1354412640361,0.78184855549322,4.8921913549391,8.4203313854268,3.7957635691267,35.978743615425,135.92803782732,255.28636892342,21.153719254648,34.924982384841,9.7946867541401,1.0226459192582,3.8470411097371,88.617025206467,1.1874469710399,0.95000376623164,90.700576008209,58.784766450652,18.657067761027,6.6118887658446,6.1721552076386,0.0099005003554405,0.025285073137886,14.850510505615,0.98118474959181,2.3895070166213,1.8023591648461,0.38301483175231,1.6634847377279,0.037946853666525,4.0830210070955,1.7786518261551,14.348802084994,0.89996775981844,7.2716937904229,0.013911417172366,14.408159896886,3.4971570916798,14.994757001514,0.0074359277536843,69.317032866679,2.0917214640215,10.262122114532,0.11229946191081,19.130873949456,9.2898353851065,4.6266303953353,4.4497793052471,0.13950896642195,0.52877989924327,2.0114278906815,20.182413527658,5.9193088920615,0.28423306161555,9.8323703025799,32.310889092036,8.233349353434,51.851041809051,23.77401316404,7.4049339528873,28.782177142739,0.46784046762838,41.43438796082,2.1649475444818,14.534010713318,21.711408550616,0.13602029613531,0.6455231933958,116.61138521837,0.96458212435259,10.339981413757,13.14238264689,6.7939981798727,0.044413312327518,0.36175539601654,0.15231291365059,57.790874689426,361.43621655852,1.820519582219,3.6542941919557,14.800205877771,29.53644517684,49.09788536057,5.1132832628618,0.5274768442237,0.0001180649360305,0.053671659070924,0.96860604697281,3.9746926876947,13.304285489831,0.0070527920862157,0.014316519313127,0.37941973338311,11.681507279154,2.1108170525877,25.997297340322,1.3314249156412,0.013992833247114,5.8231788493609,0.0004312435017196,7.8805566491682,0.89571748006385,29.133924852846,3.9127872982583,6.6824256885651,0.53942001721455,0.026413195147998,0.5194287933834,5.8441263480885,52.912834316764,9.2785833687354,17.772387872475,9.4782347013263,141.37943552469,16.688905779744,980.44488194466,25.30563733571,0.030439934710752,15.839087525502,0.001936135280739,19.098727529951,0.19259741404297,0.066556561016497,4.6440839496846,49.024899673246,18.750345094046,12.989280455095
