year,Aruba,Afghanistan,Angola,Anguilla,Int. Aviation,Albania,Netherlands Antilles,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo_the Democratic Republic of the,Congo,Cook Islands,Colombia,Comoros,Cape Verde,Costa Rica,Cuba,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Western Sahara,Spain,Estonia,Ethiopia,Finland,Fiji,Falkland Islands (Malvinas),France,Faroe Islands,Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,Guadeloupe,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,French Guiana,Guyana,Hong Kong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,"Iran, Islamic Republic of",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,Saint Kitts and Nevis,"Korea, Republic of",Kuwait,Lao People's Democratic Republic,Lebanon,Liberia,Libyan Arab Jamahiriya,Saint Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao,Morocco,"Moldova, Republic of",Madagascar,Maldives,Mexico,"Macedonia, the former Yugoslav Republic of",Mali,Malta,Myanmar,Mongolia,Mozambique,Mauritania,Martinique,Mauritius,Malawi,Malaysia,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,"Korea, Democratic People's Republic of",Portugal,Paraguay,French Polynesia,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saudi Arabia,Serbia and Montenegro,Sudan,Int. Shipping,Senegal,Singapore,Saint Helena,Solomon Islands,Sierra Leone,El Salvador,Somalia,Saint Pierre and Miquelon,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Taiwan_Province of China,Tanzania_United Republic of,Uganda,Ukraine,Uruguay,United States,Uzbekistan,Saint Vincent and the Grenadines,Venezuela,Virgin Islands_British,Viet Nam,Vanuatu,Samoa,Yemen,South Africa,Zambia,Zimbabwe
1971-01-01,94.503708662314,3318.4110357194,19959.926969156,2.168324664252,169300.99655376,6496.5860200998,14518.623166437,25404.107709506,119174.3571682,11079.15159329,336.22629805893,212598.58231977,60946.608948756,32605.737974154,4252.9305852938,131113.80280984,4331.965113243,8168.5135798201,45888.314766176,72822.215736495,2981.2482211342,3791.9766078002,16534.397201628,70348.607299239,1364.1065240024,427.08180459697,7511.4077635696,346095.81282906,1701.4702069329,1968.3158348967,1166.3391930227,1023.6895034379,2238.1120379863,421581.86455758,44669.365255281,37207.020836943,1611013.4271823,7801.9043369675,11691.132467287,27380.735008596,3187.2050602215,20.91328838351,67683.449436661,111.41902171759,279.35505454196,5082.2071927921,101613.18199706,82.892345206563,2310.2063953372,191575.59757055,1091619.4441904,923.54696146437,128.75636645157,60243.309671851,15542.779430109,22397.493185187,13935.530963865,36236.391970483,2116.6242898201,86.843292694658,145332.91394584,23211.655888614,43458.192501927,68908.507862405,4683.1908384838,20.33260138502,525966.79304447,0.83927771991252,3376.4825806393,679246.48880424,29379.342413495,10349.402225978,69.432949366296,9859.2131091267,1376.3222686544,427.17280937823,1076.1408202376,97.220032943419,33720.480113129,46.577695959539,2.4408032589065,20085.714787846,517.16513022379,5651.7772615249,9668.6541140582,7793.4220775394,25925.587405216,8197.7532438035,72068.848330341,204432.23392145,760433.42580026,23711.803620715,87426.277903076,27919.198029354,2047.869809212,15122.959675191,336188.71464706,11652.756335652,2876.8058658293,871222.71123235,164062.75984975,20708.169709315,15224.077451254,13306.425464521,22.615021001001,343.45832646044,63798.835522838,40745.790943738,4931.550780137,5911.2294489452,3074.9064742924,27830.550919759,166.91901322252,15075.969994867,2727.045622452,22697.208106514,17258.060776053,18942.333209524,323.99329721746,11356.49705887,17629.567815618,6367.5758765834,15.131070824266,158368.52599703,9072.7557524641,3627.7288836875,713.31306623657,41888.067173448,6059.1958599087,24217.406192256,1282.7567531313,858.08103508385,6004.4228076098,7054.8474862724,23663.885959568,1572.7104206289,1053.748474431,3567.7465669548,174956.83591147,6430.734796591,135909.58493787,36802.040406428,18922.214417187,15373.264855365,7331.9870023774,89465.491783375,4936.5606606618,36036.594665526,75466.152480651,1993.8769301525,3059.0040345557,328669.89271657,2070.7857217225,79252.875929001,23472.560296391,6822.3796575243,147.87341933693,18328.831850233,2492.7908897011,139032.60396947,1625491.5175762,4809.5099596646,58348.182489467,36426.481142457,21738.99998893,354049.01864989,4102.7450953263,6676.187103231,2.762890130827,101.33860763583,6343.0955846425,9338.4073319819,5043.9506876523,121.25041120091,74.662041614042,2375.4796726646,48482.501380428,10102.35443699,111702.48568487,4070.5916480161,135.72715052485,7018.8285330591,16.944173870788,4196.6351987787,2258.1064742145,59906.574633755,7695.2526009399,17722.657864233,129.11335335033,22.739035602239,6825.5190361786,5746.6953469,88774.985834156,38274.163862746,17926.816093943,21134.033215513,514847.71003194,7947.6375587579,4821343.2979439,50993.627261288,149.85465179137,64624.354231631,32.490949342334,73147.913091022,94.557474009739,110.2812106612,2319.5947982657,244052.72746042,12042.771011032,29673.548342391
1972-01-01,105.84781380786,3545.8650632358,21860.851717693,2.263752981642,179147.48712972,7188.6428749621,14117.447257813,27718.760511927,120834.0142191,11878.74159,373.28435779038,217361.94811144,63136.987714121,35023.091460305,4363.6127195751,142556.40369541,4520.4574222953,8287.0308268861,46989.886369946,75291.582925148,3571.2857951125,4372.9879152651,15217.573160494,75308.631523547,1330.5899283177,504.91050992154,8393.4801865845,361043.68815589,1803.4648671081,2298.9578978483,1178.7773557822,971.34597562351,2306.4861043301,439879.24026388,45405.054216211,38181.068063038,1688335.7432793,8220.0179471871,11915.107083198,28111.467506056,3112.7977740557,21.405539219518,66277.910969534,114.11232013697,280.07732936282,5353.8050305313,98551.811862236,96.831230828571,2783.9163677223,191388.81566608,1118686.3983157,916.87061041613,111.70138737708,62222.793836306,16858.718153232,34470.967039883,13862.041141475,38550.334695154,2121.364689006,85.662352898688,157399.72611824,25261.527843533,44532.907618447,72583.642087228,4716.4831567385,20.402997702988,544331.95374655,0.88015906545973,3506.3580607851,657224.91408532,30821.543972013,10835.601885237,59.52138715299,9948.9513405215,1321.2351769174,426.64064696023,1117.4029236683,103.11855566303,40521.817517064,52.080226676387,2.4906689739531,20650.376402657,521.67444796694,5558.5491309746,9931.7726941256,7945.5528316285,25109.656558423,8335.8585217039,74381.142433317,209900.12908669,773179.17644855,23340.468699634,97183.60202867,28646.437095857,2261.3113291814,15977.416519136,353402.73820353,11644.671320142,2448.9586744286,917322.37745308,175028.5054282,21299.522604754,16129.960056054,11116.246237723,23.862761849786,347.08339124372,65715.872825419,41335.243819613,4972.0969673025,6450.069306628,3150.5116225848,20956.707016849,171.38327219038,15689.113915719,2634.1700944894,23987.152560707,16957.110110803,19916.311728331,340.30150622844,12106.118232464,18728.189587051,6448.4521513017,15.99136861876,170510.34912207,9186.4945461954,3637.5585338216,886.55222093474,41654.73722127,5617.9470022492,23896.909787711,1288.9273322267,930.90803065263,6079.2006834154,7243.8759269247,23814.159556296,1575.7867452326,1129.6628383069,3628.8621159475,189459.50184698,6453.0302778449,151313.4922686,39910.965847202,19248.922706637,17662.655101764,7340.5680668574,91239.147554263,5116.6522378512,36166.280672485,75499.444063393,1993.8769448242,3173.3138321376,342486.45557421,2128.1186809739,82317.020506993,23353.192571509,6876.7063687108,157.3924735036,22050.177404069,2514.5629884216,144287.02865499,1698512.7026532,4960.776160787,75980.45304111,35001.073384877,22064.6142636,370588.80375316,4111.5857815699,7958.230988904,2.233651190774,105.62952806321,6369.7920632588,9784.820082046,5179.1488794591,140.34944852479,76.726406257094,2533.5494134671,49335.24304918,9880.7642055156,112068.96197202,4119.500227521,134.40224564204,7220.2168815306,17.884832355668,4234.5344539505,2290.7575629125,61026.190329851,8090.5731047522,18833.464510862,139.96254634248,24.064363312372,6976.6083440439,6307.4218610265,97386.747529305,42835.721465204,18688.468194359,21672.706468148,540837.06822422,8342.1306418964,5077198.3854993,53839.629502994,132.72870630274,65629.141793038,35.261510507061,74099.275936777,99.740840865355,114.7831564079,2563.3655420514,252271.38881335,12933.317171066,29766.298063059
1973-01-01,109.86385598606,3592.5636163871,22960.87581067,2.108963396834,186892.09644091,6638.2297481329,15611.532511518,35806.205490888,125833.44662083,12933.455800434,386.41925921666,229400.30569699,66746.033002106,38029.80175802,4358.5250917731,147465.59058868,4610.3562877368,8459.2689013661,48610.75180532,76439.075775075,4508.948818755,4473.1636450036,16586.79965611,81130.489736669,1312.3961379241,522.3827386816,8211.9053788203,380842.92260409,1824.0037900337,2682.901504603,1198.7988707431,1047.1795772259,2411.363740053,460052.82624924,48933.425048648,37786.69419016,1744501.6191104,8500.5434771873,12188.01103104,28795.01122357,10123.951899093,26.159196376686,65744.060513626,118.236552216,286.83948240948,5624.6748592688,101312.98783611,101.13460883938,2850.5118911299,189408.45869373,1167420.7245798,948.8093031277,112.90149454819,61278.330864051,16820.741498144,46557.266676793,14805.879876728,36663.046331475,2157.5289258018,88.019339037923,170080.1251942,28120.774254847,45502.14944962,77080.571689113,4871.1575117967,22.013170189432,581945.92428989,0.92196256865176,6206.61267879,689671.13184518,32311.737837343,11335.580595079,59.917784442177,9997.5311485754,1381.2162101928,432.57758835747,1162.4736752042,80.607286312218,43118.528252963,53.89273093451,2.531019869598,21166.014719351,531.69924527421,5775.8634698484,10015.920249919,8134.3736597258,26727.078940574,8406.6837247288,79708.080508964,220805.67752855,788978.3604363,22905.001582088,115301.57545084,30456.009158332,2598.1217452699,17043.282006638,375556.86040944,12000.626564203,2666.0901530207,1031522.1272139,188556.47609262,21909.270481974,16989.219821853,8642.4831738974,28.046414193467,344.93319042508,80817.836217677,37090.202845793,5114.3461740953,7862.6258206733,3275.9820577534,19652.431112852,177.62611793107,16077.355818661,2618.1415291966,25683.879587202,18304.450612871,20727.402814307,410.80830409976,13307.866986486,20718.209144484,6570.4462512516,18.266034549904,181905.59366437,10584.28909194,3800.5690482281,852.52950554424,42519.148393862,6015.1211554683,24009.156733474,1317.8873459691,944.80042551387,6088.1291305332,6474.4763145977,24487.636860629,1624.0924105863,1335.9245868385,3644.1541625804,204956.0437731,6762.6828828638,157561.42203336,40524.574030309,19860.302679483,19027.313723216,7373.8358407313,94170.812702061,5495.0015660953,37388.183936788,82429.732504346,1993.8769593458,3442.9007054221,359713.09768154,2022.6109089889,84221.683517575,25414.03846185,7290.5871395471,188.09555447107,24703.11728409,2529.0301563678,155539.47571719,1788389.7151328,5110.8487276496,103311.69397238,37236.385554851,23752.624960351,391541.38350583997,4284.7588727317,8851.5891170245,2.490628531038,120.8651270151,6337.821343957,10161.229246101,5202.7889132982,145.86887575457,78.716002196374,2631.695818469,50597.298085011,10768.861351027,116668.59297282,4126.422541878,138.92353258471,6431.7266649705,19.759446138527,4365.9425227991,2277.0658740884,68220.838937861,8492.2306471835,19916.597416441,147.85202354201,28.199514516732,7090.0515401735,6361.5179286523,101314.45242942,47428.461547011,19339.202500112,22151.604335758,586311.11780112,8167.5565926078,5269428.996888,57039.263599764,138.18200191408,73464.735519901,37.552229864,77467.172826982,116.63114826658,128.91449598559,3022.1294226502,266223.72317772,13239.359061857,30429.616577368
1974-01-01,99.977179446001,4075.6387609353,23436.330631018,2.350261031609,179793.33089758,7019.7935393866,14126.876826042,35971.03927417,125787.37949197,13966.566779263,343.41924736085,238880.11342675,64296.63845891,40878.614903224,4369.1600065716,146327.33657741,4687.9450237026,8556.3738604318,49086.987282326,77761.292089082,5316.1937923867,3991.609721566,17855.946003534,84298.217538469,1357.4329828501,464.14118275743,8038.874340968,394201.20017511,1712.4512082039,2647.0644319754,1231.3322786505,1331.1975295854,2531.7229890861,467538.5047588,43962.584054574,36299.434627816,1776666.7900085,8811.9314096902,12438.956801438,29650.136516126,14079.027518688,31.668119453183,68361.916475542,120.99007137598,304.23476765811,5572.5634054578,104178.84093939,90.295235562325,2238.0101519574,172911.80856426,1138951.2032018,1022.4273159663,119.09335273976,54945.348889555,17347.764509023,39381.061184348,16220.575484505,40708.195521191,2217.5380180159,94.303937390623,183012.74304439,29875.233803263,46640.012094173,73210.794523848,5047.5471085108,21.003818760592,560709.38488031,0.96489615481083,6357.7288782417,646332.90366115,33717.69461427,11664.616766665,59.971732601671,9921.2924808941,1308.4365420876,437.76554160138,1225.514026163,87.15445764927,42397.175249989,48.997814175855,2.5634901500514,21580.079107612,495.42599438647,5729.6438722196,11451.92918136,8215.9709504714,27634.29591874,8596.8702451578,81816.039472265,227374.7314814,807669.64419406,24749.640403996,122315.45300314,32920.421621764,2539.4686678765,17515.832466688,383114.25383662,12390.66350264,2995.6723488352,1030180.9616509,196959.79882015,22440.915077358,17704.203997581,7518.839001267,33.578894093793,339.58725128885,85005.961148067,30145.556231278,5308.4246058311,8025.5394064634,3145.2011351181,13349.10516937,172.23206697484,15636.685672662,2724.1302117054,27283.219227616,16991.574711045,21065.7827659,496.55193572894,14248.645710336,22490.455375894,6717.2005651973,21.18968536269,197319.37466977,11053.802789557,3972.7774125666,783.15298283821,43571.775688265,6631.3476480798,23741.690361013,1347.2210785484,877.2261437614,6127.4871264428,6478.2237545671,27420.157335159,1701.0606954724,1623.6257186517,3848.5371518452,225819.25408333,7103.1837449612,149398.8539463,39012.993810355,20226.592363537,21232.08744176,7743.3363607031,97023.164883467,5658.8048147244,39224.953705053,83700.747144779,1993.8769714424,3826.1407810227,372753.03683945,1983.9964495063,87483.094081218,25462.736359805,7401.9214740647,229.33060734537,20844.175766583,2552.1742445729,156409.41438938,1848801.711746,5237.6564394264,108680.30069558,39355.554658599,23919.786944519,365896.17617512,4506.1718906311,9233.582692869,2.65765697135,141.33479132282,6283.4620994382,10492.436929097,5599.0055055387,130.76630544204,81.391666886163,2412.9968879266,51274.230729628,11520.335395978,109575.52755973,4183.0076604616,149.53819330471,8984.8611068467,18.359989210609,4389.0108401439,2262.9805974843,69378.548955842,8864.5029761737,21052.92736819,154.45565671836,33.723202696622,6959.7260780145,6877.3685545481,105718.56396339,46478.275040475,19667.155499053,22608.430276437,617142.20477935,8085.055853908,5103775.2404315,60489.293020377,141.96760140061,72875.328259777,34.62291188959,75268.378293442,139.05086542065,148.39083926649,3012.0523219856,279125.57519842,13691.823406528,31412.988186717
1975-01-01,114.65053682466,3968.1359774008,22666.196272093,2.584030482624,173866.0195908,7114.4554310845,10199.666397712,36642.268835376,122996.11021716,15323.966982253,412.03123161588,246532.63110437,61985.597052989,45270.419297753,4488.2769336547,129045.99070408,4813.9541519701,8805.6029536493,51056.501696695,82764.779825009,5489.4884986094,4467.6755109778,18322.536221416,93225.679668339,1339.792613374,557.58136907871,8764.2445758557,401390.95881903,1854.8642013897,2644.3055669774,1232.4258694826,1449.426513852,2586.0947841024,451212.63003382,41432.040572326,33785.481393176,1940551.3453856,9395.5781830125,13026.400916941,30320.362224256,9184.5158135944,26.528729610723,71848.083275742,130.15487586379,318.17901983139,5825.9127786505,105007.40438957,106.85215504147,2233.2440566791,179918.03477747,1078743.9295585,1082.620947337,112.01894739972,57262.234497414,17496.988263768,35816.057992662,16974.005353556,43003.658756599,2274.1951494956,99.449563925405,188775.25493852,33183.178140381,47208.794311697,69809.571321404,4864.0822183793,21.545497278352,521901.91381872,1.0100948108123,7550.9572556897,625830.92431535,35655.338865128,12038.345432056,62.967651095217,9995.7083178378,1353.8134833501,458.82807551655,1316.8870340076,90.721445359713,44410.301115447,56.30031695523,2.5895256279226,23479.212216525,538.66972598001,5972.4247192086,11305.686313622,8446.6267136095,27553.90459012,8717.0229697098,82563.682986667,229810.65368873,839495.40351679,23298.710505937,123682.25117646,37370.004014515,2383.5120953817,18394.588110559,365641.91911875,10891.709320238,3208.0868146671,974785.67752427,212023.80754078,22879.048612135,18723.400827,8948.8076208793,28.571888549736,348.53271951673,92069.029678225,25810.854018036,5259.2728218597,7208.3623904879,3115.5233821311,16618.110291884,183.25947221947,16146.30080712,2711.0619615422,29344.382740914,13509.689007072,22420.321130896,411.46885587809,14904.810965727,23162.305650184,6842.3357039203,19.356034312566,206663.43530936,8769.9159097432,4008.9583771226,708.08896787277,44585.126169377,6835.9147816889,23235.153290786,1403.0763480444,976.1060612013,6056.1841736188,7704.6368562244,28712.563460124,1765.2842916673,1374.2232275708,3944.3243551917,209032.69284854,7248.7518677616,141894.26404981,38229.764573555,20528.426076155,20307.197108197,25840.107992265,100824.87564933,5823.4107438237,39230.767253029,88458.980517694,1993.8769796401,3589.2420065547,387252.33047105,1823.9917524901,91295.5730556,27056.431320428,7213.3619697128,190.82195914974,19946.070106754,2572.3521482841,168453.99917546,1957493.4882048,5441.1138759186,89170.23534647,41843.769137466,23527.699572431,341212.70000831,4662.6193232763,9300.0916268444,2.311542241564,125.16892020335,6323.3205705252,11032.573629439,5604.1160068826,154.18086773454,84.189147679855,2700.9323072046,52663.816750353,10844.939358797,111197.31897917,4240.7137021805,158.13656181894,10361.901812878,19.551689800806,4433.481883166,2363.3735854951,77936.169328048,9546.3619660718,22840.511208133,165.53733557761,28.828740106551,6304.5612717222,7002.9280375168,114671.85398826,50142.47600394,20286.852798169,23549.114015301,612823.06379543,8455.4690012757,4889802.3155868,67021.713817569,138.94874844169,69674.121861337,38.242687264143,77850.250221899,118.81671108627,130.85647445869,3042.4297016098,295934.48322929,14370.518775205,30236.857791465
1976-01-01,105.09861043699,3876.5092466594,19201.301174542,2.4344772456412,174273.79063729,7521.7457669735,10852.065256401,45538.717114409,128321.01582393,15838.092501221,375.76915954462,249525.61405343,67280.147997629,47392.196406791,4539.7179000696,138667.8613923,4710.1536957795,8771.4630611869,51653.441500879,84005.572313009,5956.7868338796,4051.535286837,16829.359703408,93811.652414135,1291.0709326565,508.53561343506,9569.7884019233,423461.99048791,1787.2031295015,2961.1566353826,1268.6489000897,1776.3615611527,2652.2939599549,465270.64675515,43161.438430518,34657.034929045,1998972.3065672,10070.071801384,13147.897163843,31020.199320502,8929.1520707984,26.201563911486,74213.641575919,140.08016344647,312.6920440584,5907.6723471414,106673.60466761,97.514772000384,2711.82735099,185073.59765329,1139433.932096,1043.813198135,105.15592055053,63058.022987744,18105.263061806,46419.675754284,17697.42694548,47936.572405359,2354.0981723082,99.878406250135,206869.8537739,33378.721480607,48073.95954736,75858.804771672,4855.0695687519,19.975606427589,562895.93306764,1.04723846646,8420.1678196588,631202.12949235,36064.299550639,12317.132726003,62.404778921351,9938.4937527854,1324.1339677322,456.99815424867,1406.4561796309,94.709874340929,49438.12017132,52.364918251514,2.6138128792441,24266.30336755,508.06595380414,6042.3541364273,13134.153200614,8634.6841365403,27555.579878668,9057.8245146071,86877.902696809,235055.57725679,858882.9143994,23872.008385973,142707.0880891,47016.349308391,2405.7557081732,18367.463069005,392161.73730605,10080.307439279,3839.6056068683,1005428.4447762,212069.74627151,23960.623630186,19258.5616987,9204.7537634946,28.262060000392,359.05065970495,102746.70339269,26434.760733298,4618.4266844384,6778.1234417361,2988.1602133756,21277.007180711,170.89497428729,16377.747187007,2687.9845467018,30574.995863787,14387.620684987,22247.017596216,404.66004693637,16047.541159002,26068.713287164,6962.7421831851,18.766886833209,216940.91609586,9485.0652165016,3936.1474402534,795.16115540904,45269.824458245,7052.0660758781,23182.387260589,1398.0295261894,913.54617759893,6180.9277404067,7985.900571774,30553.97881926,1737.5471232213,1359.9347637583,4112.7047201352,223854.58996408,7713.8977634753,152647.51487613,42078.565940406,20810.695437771,22366.235474618,28768.121428615,102186.56513924,5923.1591910301,39755.596108534,89992.512592164,1993.8769829958,3661.3761791668,412070.74614363,1826.6809119655,96706.662806957,28330.746965822,7630.562446835,188.32777858431,18671.777749925,2570.3866296332,183442.87731991,2015988.9574613,5635.4992110453,110840.91782694,45579.184021613,23981.325532022,351851.79203646,4743.6242838086,10122.289260944,1.835306372031,127.37021178738,6427.2942605877,11168.834032276,5846.3283729932,140.83734314013,84.042792152501,2616.5875740021,53513.208561976,11091.295984228,117811.71167524,4458.8277363932,151.7326532438,11941.807322345,17.973321875397,4527.7128421112,2354.3378613875,82654.171103957,9821.3571009985,24187.574390028,168.88693793194,28.334788876501,7332.5254129932,7406.7501454626,124616.10466663,59143.162785959,20892.263968792,24320.741569186,682151.41064906,8703.9798747073,5206230.3218874,68275.874214961,130.85671393367,73954.800522754,35.161149631921,76048.959672069,118.10600015269,130.36787401793,3513.1161977574,309029.10650028,14737.737529951,31543.367686575
1977-01-01,113.48571156825,4152.0410446706,24020.700414361,2.5370649135451,190068.97823634,7940.1992861036,10986.137148148,45835.868773014,131222.97678284,16416.651755171,414.26391861941,262065.11137509,64627.620994377,49634.05088197,4626.1328859237,136182.90570847,4882.0437213766,9065.5293750941,52693.649767347,86741.271409896,6574.8241215164,4443.1548551082,18213.46836812,97617.189223644,1344.1244115229,560.8570601286,9400.1932866316,437141.30786855,1893.4394821862,2984.1248414402,1306.4097946164,1884.6038948962,2754.6664092256,479417.19539237,43612.621718585,33384.488844628,2161927.5130423,10262.899645197,13940.888383185,31929.154027236,3726.3511054671,27.585304122485,75229.765495741,147.68144324031,315.85457480033,6514.3909386359,111559.10389124,107.07516030627,2870.0666850287,195606.60268277,1119911.5278333,1074.4908004152,102.62190747423,64882.807171523,18593.308521702,51363.959588677,19223.15365593,49025.867265364,2372.7113514085,103.40831889252,199174.01539327,34962.781069553,48727.778128742,74946.862973499,4930.7036778106,20.679251015429,547025.31174004,1.0835861174873,8404.63589865,641718.88295817,36356.279345003,12686.371206491,59.316388239527,10185.159758972,1358.0642776475,473.51052837409,1531.3783335726,95.372245262248,51492.820105531,56.857867050477,2.6256187399783,24905.275519349,540.37281897386,5842.6233313627,15224.808930672,8986.9551269005,27884.662133669,9229.0704038008,90672.286573174,257217.63527871,879749.33848981,25507.132313251,149691.42776657,42926.984694489,2476.0281665436,19165.742100241,381771.87122745,10563.273838662,3964.5187864476,1030449.3763491,215831.15515571,24829.676987421,19749.996749608,9056.7266703717,29.602004567417,368.34357979681,116784.91536758,26032.17851218,4796.3884692797,5965.5482943523,3885.3513046512,22964.812243989,179.2529401679,16116.399245868,2770.8531642693,31463.434743527,13715.383126683,22954.790396037,421.2994679761,17306.194227338,25989.607898937,7174.5371293897,19.566448904426,223731.09349014,9788.7677385871,3972.5050595804,839.51228821656,46140.849397161,8029.1197620302,23108.74249259,1443.4503943629,976.66611261354,6228.0336147718,6855.2500361035,30334.257042716,1779.2768282396,1445.8947253763,4250.4176900057,218348.55705672,8316.0916730997,150414.46015486,43229.089011955,21203.724438658,23093.655334534,28719.258452596,105471.39375064,6030.2676345193,39632.300016189,94264.619033225,1993.8769825009,3805.4345411302,425958.85752778,1663.1260360764,102042.68835849,28140.509037103,8211.1137200239,198.6169217119,16720.834288948,2662.8980285915,191278.14830215,2049093.0269276,5898.0938965775,119572.27353588,46417.865323833,24439.120115525,351658.09024489,4834.956152294,11234.621347207,3.36319650759,134.85617046304,6530.7895307557,11533.583989504,5916.5758966837,154.25094461735,85.96715421147,2760.1372690058,55669.033806601,11568.509224807,113682.67787651,4464.7471603685,155.28427718404,12649.805341066,18.995227154385,4638.7372926741,2523.3037717842,87214.052498141,10069.724632376,25155.125321997,177.7714613645,29.587906555936,8041.4164017579,8163.9352677427,132972.39535039,63652.692985952,21545.656636276,25304.696161824,678555.74775943,8487.0274849667,5384116.3057146,71018.994346098,128.52872554553,76224.421687633,37.610116942142,77585.888259255,123.96665098609,138.9054144877,3440.7208236797,309356.7391931,14513.760106347,30610.602972825
1978-01-01,115.61013577501,3871.9992146928,26410.708507177,2.901613649055,197222.62775947,8565.4464503936,9274.8075927234,52580.312439464,132315.37003562,17026.761746994,420.70970713941,262244.5111578,67184.62677563,52078.12820907,4772.8939536733,140706.76780006,5087.592910849,9208.0669524216,53616.552490462,89484.98234604,6960.5278388053,4547.3245100635,17731.308144348,98928.272342304,1449.9000346826,569.69212146815,10124.69271917,448560.63879385,1900.3934513446,3127.3408805607,1405.226695446,1969.1274561879,2812.2795126012,484021.73914228,45582.960299179,34086.890048548,2349696.2684513,11108.398595958,14416.69145544,32752.20267391,2799.5321657356,27.443952533365,77917.63207762,152.0389773947,315.42899380915,6791.6748433388,116839.48716374,108.50049035665,2979.5608080098,189369.29961111,1158086.5404355,1078.9067663553,109.49862400689,64976.873584246,18794.366909184,56652.157353933,20145.015936874,49582.608526107,2465.2375587735,100.61085756512,197270.604013,35347.731948652,49247.413253849,80153.328764773,4938.3221621373,21.058973265302,565604.5530756,1.1204654042153,9107.289931658,641010.90277694,37552.315075906,12777.49192147,56.167569763252,10176.98554612,1387.2733346819,497.290523584,1557.491056994,131.08802573042,54302.358263041,57.546007113607,2.6344370859593,25170.042299143,565.41789555492,6228.2521169361,16217.225026756,9153.9249309874,28688.622198293,9479.6344837033,98078.944814518,276793.2360803,875253.74743693,25312.006218336,146658.49744293,47373.699289759,2551.2550942868,20364.044471652,389676.55671504,10875.559970586,4792.8414910285,1030734.49547,237408.93260696,25406.822990197,22575.180925862,8893.2457967511,29.408957588041,370.53512891676,123159.95884049,30023.851043058,4941.6088252015,7111.3550844519,3887.916763889,24669.620175759,185.6770064368,16999.735077469,2805.1724543479,32485.774674875,14986.125699226,22912.559563611,418.86194886955,18319.908666083,27529.558711849,7240.8073066963,19.645605743007,247934.65250358,9678.9894362647,3972.2355753884,972.8976206908,47595.780279055,8646.484838081,22778.935344502,1476.4815462303,993.65373253627,6251.1067988617,6849.7306996721,31502.2758876,1795.8105424809,1452.262375124,4440.0346820725,225138.87757383,8124.2825200869,155517.21254989,41953.316021366,21591.507665642,22457.841800531,23743.400521982,108083.16815118,5954.3165045394,39491.576249347,95850.186822745,1993.8769810788,3887.0718015502,453172.06882393,1618.5995577824,107487.38019836,29279.951723077,8896.1287155914,197.35732144395,18830.0997819,2652.9510156057,206440.13637308,2001737.6938857,6091.8536742481,127584.1464418,41965.118541192,24616.266711218,353793.82858623,4921.033849114,12846.05760272,2.84005396823,137.28621635814,6616.2223550396,11913.121706073,6099.3366422903,156.7999835543,87.403787640445,2859.7740952466,58791.010088947,12021.403229129999,109732.08104646,4460.0677519945,155.19701825931,13143.949350041,19.078553868639,4772.741424318,2626.7555094993,91863.104510352,10347.638929342,26193.648468586,187.38352290759,29.328173232386,8398.7027721263,8921.8429341544,132307.86466532,71229.691288109,22244.853858307,26417.848173104,775816.34401786,8637.8114501338,5396192.6193273,73560.036774455,134.8957180205,80997.291588115,38.361503386447,78027.287872429,123.819460448,138.85836021668,3649.9846103041,287461.83555133,14371.028107283,30674.044168343
